id_client,id_vehicle,id_year,id_claim,claim_nb,claim_amount
A00003848,V01,Year 0,CL01,1,364.69
A00003851,V01,Year 0,CL01,1,-178.04
A00003851,V01,Year 0,CL02,1,3956.33
A00003858,V01,Year 0,CL01,1,1701.82
A00003869,V01,Year 0,CL01,1,1236
A00003869,V02,Year 0,CL01,1,2868.39
A00003889,V01,Year 0,CL01,1,1024.62
A00003891,V01,Year 0,CL01,1,352.57
A00003891,V01,Year 0,CL02,1,842.69
A00003892,V01,Year 0,CL01,1,1222.75
A00003909,V01,Year 0,CL01,1,1228.44
A00003928,V01,Year 0,CL01,1,897.29
A00003936,V01,Year 0,CL01,1,907.74
A00003937,V02,Year 0,CL01,1,97.94
A00003952,V01,Year 0,CL01,1,793.09
A00003967,V01,Year 0,CL01,1,603.14
A00003979,V02,Year 0,CL01,1,63.18
A00003986,V01,Year 0,CL01,1,56.19
A00003988,V01,Year 0,CL01,1,-303.87
A00003988,V01,Year 0,CL02,1,-858.25
A00003988,V01,Year 0,CL03,1,1580.73
A00003988,V01,Year 0,CL04,1,-839.5
A00003996,V01,Year 0,CL01,1,38.76
A00004001,V01,Year 0,CL01,1,440.86
A00004009,V01,Year 0,CL01,1,1236
A00004016,V01,Year 0,CL01,1,-964.27
A00004018,V01,Year 0,CL01,1,1247.67
A00004019,V03,Year 0,CL01,1,1236
A00004026,V01,Year 0,CL01,1,1277.12
A00004027,V01,Year 0,CL01,1,328.8
A00004047,V01,Year 0,CL01,1,143.24
A00004047,V01,Year 0,CL02,1,153.65
A00004055,V01,Year 0,CL01,1,58.89
A00004069,V01,Year 0,CL01,1,222.91
A00004075,V01,Year 0,CL01,1,690.39
A00004098,V02,Year 0,CL01,1,343.31
A00004113,V01,Year 0,CL01,1,451.98
A00004126,V01,Year 0,CL01,1,1010.41
A00004136,V01,Year 0,CL01,1,106.14
A00004140,V01,Year 0,CL01,1,1236
A00004142,V01,Year 0,CL01,1,-700.86
A00004163,V01,Year 0,CL01,1,630.19
A00004164,V01,Year 0,CL01,1,809.14
A00004164,V01,Year 0,CL02,1,483.36
A00004171,V01,Year 0,CL01,1,-16.23
A00004172,V01,Year 0,CL01,1,361.84
A00004173,V01,Year 0,CL01,1,106.14
A00004176,V01,Year 0,CL01,1,645.55
A00004177,V01,Year 0,CL01,1,-229.36
A00004180,V01,Year 0,CL01,1,286.91
A00004191,V01,Year 0,CL01,1,1442.87
A00004193,V01,Year 0,CL01,1,446.17
A00004199,V01,Year 0,CL01,1,422.58
A00004203,V01,Year 0,CL01,1,517.72
A00004203,V01,Year 0,CL02,1,72.02
A00004219,V01,Year 0,CL01,1,60.29
A00004232,V01,Year 0,CL01,1,361
A00004233,V01,Year 0,CL01,1,-809.93
A00004233,V01,Year 0,CL02,1,-264.68
A00004234,V01,Year 0,CL01,1,242.17
A00004240,V01,Year 0,CL01,1,339.48
A00004246,V01,Year 0,CL01,1,496.89
A00004253,V01,Year 0,CL01,1,615.65
A00004258,V01,Year 0,CL01,1,1236
A00004267,V01,Year 0,CL01,1,776.83
A00004296,V01,Year 0,CL01,1,819.01
A00004298,V01,Year 0,CL01,1,1236
A00004300,V01,Year 0,CL01,1,222.47
A00004305,V01,Year 0,CL01,1,5000.88
A00004305,V01,Year 0,CL02,1,110.98
A00004307,V01,Year 0,CL01,1,110.98
A00004323,V01,Year 0,CL01,1,385.77
A00004323,V01,Year 0,CL02,1,220.42
A00004340,V01,Year 0,CL01,1,-91.21
A00004346,V01,Year 0,CL01,1,2204.97
A00004357,V02,Year 0,CL01,1,0
A00004358,V01,Year 0,CL01,1,283.46
A00004368,V01,Year 0,CL01,1,170.74
A00004378,V01,Year 0,CL01,1,74.51
A00004381,V01,Year 0,CL01,1,546.3
A00004391,V01,Year 0,CL01,1,352.37
A00004399,V01,Year 0,CL01,1,171.73
A00004403,V01,Year 0,CL01,1,145.91
A00004411,V01,Year 0,CL01,1,56.19
A00004416,V01,Year 0,CL01,1,1442.87
A00004429,V01,Year 0,CL01,1,2307.56
A00004441,V01,Year 0,CL01,1,0
A00004442,V01,Year 0,CL01,1,106.14
A00004443,V01,Year 0,CL01,1,2378.02
A00004447,V01,Year 0,CL01,1,155.2
A00004455,V01,Year 0,CL01,1,98.07
A00004457,V02,Year 0,CL01,1,1677.84
A00004459,V01,Year 0,CL01,1,227.69
A00004469,V02,Year 0,CL01,1,0
A00004484,V01,Year 0,CL01,1,592.42
A00004493,V01,Year 0,CL01,1,393.57
A00004497,V01,Year 0,CL01,1,1236
A00004501,V01,Year 0,CL01,1,1101.31
A00004512,V01,Year 0,CL01,1,110.98
A00004519,V01,Year 0,CL01,1,228.98
A00004527,V01,Year 0,CL01,1,-268.87
A00004535,V01,Year 0,CL01,1,182.26
A00004536,V01,Year 0,CL01,1,597.98
A00004538,V01,Year 0,CL01,1,3807.01
A00004543,V01,Year 0,CL01,1,1236
A00004549,V01,Year 0,CL01,1,325.02
A00004550,V01,Year 0,CL01,1,366.16
A00004552,V01,Year 0,CL01,1,265.15
A00004557,V01,Year 0,CL01,1,952.41
A00004559,V01,Year 0,CL01,1,478.51
A00004559,V01,Year 0,CL02,1,343.49
A00004560,V01,Year 0,CL01,1,218.99
A00004564,V01,Year 0,CL01,1,3853.54
A00004565,V01,Year 0,CL01,1,391.17
A00004572,V01,Year 0,CL01,1,419.78
A00004574,V01,Year 0,CL01,1,331.58
A00004582,V01,Year 0,CL01,1,781.43
A00004588,V01,Year 0,CL01,1,-453.63
A00004590,V01,Year 0,CL01,1,-299.75
A00004591,V01,Year 0,CL01,1,93.3
A00004599,V01,Year 0,CL01,1,1144.08
A00004603,V02,Year 0,CL01,1,130.11
A00004609,V01,Year 0,CL01,1,345.51
A00004620,V01,Year 0,CL01,1,470.71
A00004622,V01,Year 0,CL01,1,269.29
A00004623,V01,Year 0,CL01,1,-501.38
A00004623,V01,Year 0,CL02,1,1102.5
A00004624,V01,Year 0,CL01,1,313.54
A00004643,V01,Year 0,CL01,1,113.81
A00004646,V01,Year 0,CL01,1,393.81
A00004646,V01,Year 0,CL02,1,1135.78
A00004646,V01,Year 0,CL03,1,311.19
A00004654,V01,Year 0,CL01,1,222.4
A00004665,V01,Year 0,CL01,1,1689.37
A00004667,V01,Year 0,CL01,1,512.25
A00004674,V01,Year 0,CL01,1,385.65
A00004674,V01,Year 0,CL02,1,1236
A00004680,V01,Year 0,CL01,1,2683.76
A00004687,V01,Year 0,CL01,1,546.4
A00004689,V01,Year 0,CL01,1,504.04
A00004689,V02,Year 0,CL01,1,130.11
A00004699,V01,Year 0,CL01,1,-23.22
A00004702,V01,Year 0,CL01,1,353.14
A00004707,V02,Year 0,CL01,1,2719.61
A00004719,V01,Year 0,CL01,1,106.14
A00004725,V01,Year 0,CL01,1,1236
A00004733,V01,Year 0,CL01,1,97.36
A00004736,V01,Year 0,CL01,1,1442.87
A00004741,V01,Year 0,CL01,1,467.03
A00004750,V01,Year 0,CL01,1,310.79
A00004755,V01,Year 0,CL01,1,74.65
A00004778,V01,Year 0,CL01,1,272.94
A00004778,V01,Year 0,CL02,1,75.88
A00004781,V01,Year 0,CL01,1,1010.41
A00004783,V01,Year 0,CL01,1,551.92
A00004786,V01,Year 0,CL01,1,271.61
A00004787,V01,Year 0,CL01,1,-289.33
A00004788,V01,Year 0,CL01,1,-118.5
A00004791,V02,Year 0,CL01,1,1609.78
A00004795,V01,Year 0,CL01,1,1236
A00004802,V01,Year 0,CL01,1,2194.25
A00004804,V01,Year 0,CL01,1,290.34
A00004816,V01,Year 0,CL01,1,1098.91
A00004827,V01,Year 0,CL01,1,340.61
A00004834,V01,Year 0,CL01,1,1720
A00004837,V01,Year 0,CL01,1,625.02
A00004840,V01,Year 0,CL01,1,2683.76
A00004843,V01,Year 0,CL01,1,75.88
A00004846,V01,Year 0,CL01,1,60.29
A00004846,V01,Year 0,CL02,1,4899.1
A00004858,V01,Year 0,CL01,1,1240.89
A00004864,V01,Year 0,CL01,1,127.78
A00004869,V01,Year 0,CL01,1,579.97
A00004875,V01,Year 0,CL01,1,96.94
A00004876,V01,Year 0,CL01,1,-687.69
A00004889,V01,Year 0,CL01,1,933.04
A00004891,V01,Year 0,CL01,1,-919.94
A00004907,V01,Year 0,CL01,1,-322.51
A00004911,V01,Year 0,CL01,1,130.11
A00004911,V01,Year 0,CL02,1,160.63
A00004912,V01,Year 0,CL01,1,1236
A00004915,V01,Year 0,CL01,1,157.17
A00004915,V01,Year 0,CL02,1,1236
A00004915,V01,Year 0,CL03,1,1418.49
A00004919,V01,Year 0,CL01,1,83.36
A00004922,V01,Year 0,CL01,1,300.91
A00004931,V01,Year 0,CL01,1,1123.56
A00004937,V01,Year 0,CL01,1,130.11
A00004947,V05,Year 0,CL01,1,1236
A00004953,V01,Year 0,CL01,1,703.43
A00004960,V01,Year 0,CL01,1,1083.89
A00004971,V01,Year 0,CL01,1,1298.62
A00004975,V01,Year 0,CL01,1,593.4
A00004979,V01,Year 0,CL01,1,107.47
A00004983,V01,Year 0,CL01,1,-934.17
A00004994,V01,Year 0,CL01,1,83.06
A00005011,V01,Year 0,CL01,1,940.48
A00005019,V01,Year 0,CL01,1,573.39
A00005028,V01,Year 0,CL01,1,1673.35
A00005029,V01,Year 0,CL01,1,520.47
A00005033,V01,Year 0,CL01,1,0
A00005041,V01,Year 0,CL01,1,557.97
A00005053,V01,Year 0,CL01,1,106.14
A00005054,V01,Year 0,CL01,1,887.79
A00005059,V01,Year 0,CL01,1,1010.41
A00005061,V01,Year 0,CL01,1,185.73
A00005065,V02,Year 0,CL01,1,2453.28
A00005075,V02,Year 0,CL01,1,436.56
A00005075,V02,Year 0,CL02,1,110.98
A00005080,V01,Year 0,CL01,1,2742.35
A00005086,V01,Year 0,CL01,1,824.51
A00005087,V01,Year 0,CL01,1,1648.51
A00005087,V01,Year 0,CL02,1,202.17
A00005092,V01,Year 0,CL01,1,1683.94
A00005103,V01,Year 0,CL01,1,343.36
A00005114,V01,Year 0,CL01,1,339.61
A00005127,V01,Year 0,CL01,1,64.08
A00005142,V01,Year 0,CL01,1,0
A00005144,V01,Year 0,CL01,1,-433.43
A00005152,V01,Year 0,CL01,1,2472.72
A00005164,V01,Year 0,CL01,1,513.4
A00005170,V01,Year 0,CL01,1,897.15
A00005179,V01,Year 0,CL01,1,1021.14
A00005180,V01,Year 0,CL01,1,237.9
A00005181,V02,Year 0,CL01,1,367.11
A00005192,V01,Year 0,CL01,1,1505.41
A00005204,V01,Year 0,CL01,1,103.59
A00005212,V01,Year 0,CL01,1,114.43
A00005219,V01,Year 0,CL01,1,0.12
A00005219,V01,Year 0,CL02,1,296.3
A00005219,V01,Year 0,CL03,1,125.95
A00005224,V01,Year 0,CL01,1,152.49
A00005228,V01,Year 0,CL01,1,113.62
A00005235,V02,Year 0,CL01,1,-352.75
A00005239,V01,Year 0,CL01,1,0
A00005246,V01,Year 0,CL01,1,-510.14
A00005261,V01,Year 0,CL01,1,1720.48
A00005274,V01,Year 0,CL01,1,1146.34
A00005274,V01,Year 0,CL02,1,2683.76
A00005277,V01,Year 0,CL01,1,82.32
A00005277,V01,Year 0,CL02,1,1478.38
A00005277,V01,Year 0,CL03,1,-394.92
A00005279,V01,Year 0,CL01,1,412.75
A00005279,V01,Year 0,CL02,1,-586.1
A00005293,V01,Year 0,CL01,1,1236
A00005297,V01,Year 0,CL01,1,395.33
A00005298,V01,Year 0,CL01,1,59.36
A00005326,V01,Year 0,CL01,1,342.42
A00005333,V02,Year 0,CL01,1,857.6
A00005345,V01,Year 0,CL01,1,244.45
A00005354,V01,Year 0,CL01,1,4240.85
A00005355,V01,Year 0,CL01,1,1765.77
A00005364,V01,Year 0,CL01,1,168.9
A00005366,V01,Year 0,CL01,1,-46.55
A00005380,V01,Year 0,CL01,1,-387.55
A00005391,V01,Year 0,CL01,1,344.66
A00005395,V02,Year 0,CL01,1,325.9
A00005419,V02,Year 0,CL01,1,638.4
A00005420,V01,Year 0,CL01,1,225.98
A00005426,V01,Year 0,CL01,1,123.01
A00005437,V01,Year 0,CL01,1,1236
A00005441,V01,Year 0,CL01,1,267.51
A00005451,V01,Year 0,CL01,1,109.78
A00005455,V01,Year 0,CL01,1,460.03
A00005459,V01,Year 0,CL01,1,158.71
A00005461,V01,Year 0,CL01,1,-627.15
A00005480,V01,Year 0,CL01,1,152.34
A00005482,V01,Year 0,CL01,1,481.48
A00005483,V02,Year 0,CL01,1,-339.5
A00005492,V01,Year 0,CL01,1,306.55
A00005512,V01,Year 0,CL01,1,412.97
A00005522,V01,Year 0,CL01,1,-663.84
A00005526,V01,Year 0,CL01,1,679.2
A00005538,V01,Year 0,CL01,1,878.89
A00005538,V02,Year 0,CL01,1,324.21
A00005540,V02,Year 0,CL01,1,2683.76
A00005543,V01,Year 0,CL01,1,837.13
A00005554,V01,Year 0,CL01,1,3015.06
A00005558,V01,Year 0,CL01,1,92.4
A00005559,V01,Year 0,CL01,1,492.02
A00005568,V01,Year 0,CL01,1,130.11
A00005568,V01,Year 0,CL02,1,635.91
A00005568,V01,Year 0,CL03,1,126.97
A00005573,V02,Year 0,CL01,1,1199.41
A00005580,V01,Year 0,CL01,1,1236
A00005581,V01,Year 0,CL01,1,1224.84
A00005582,V01,Year 0,CL01,1,2514.38
A00005591,V01,Year 0,CL01,1,110.98
A00005597,V01,Year 0,CL01,1,467.77
A00005613,V01,Year 0,CL01,1,1971.18
A00005613,V01,Year 0,CL02,1,6803.28
A00005614,V01,Year 0,CL01,1,635.91
A00005619,V01,Year 0,CL01,1,112.55
A00005621,V01,Year 0,CL01,1,1236
A00005623,V01,Year 0,CL01,1,367.55
A00005629,V01,Year 0,CL01,1,3202.33
A00005638,V01,Year 0,CL01,1,1010.41
A00005648,V01,Year 0,CL01,1,162.56
A00005649,V01,Year 0,CL01,1,3288.46
A00005652,V01,Year 0,CL01,1,479.41
A00005654,V01,Year 0,CL01,1,0
A00005654,V01,Year 0,CL02,1,382.58
A00005654,V01,Year 0,CL03,1,94.48
A00005657,V01,Year 0,CL01,1,0
A00005657,V01,Year 0,CL02,1,150
A00005669,V01,Year 0,CL01,1,109.81
A00005669,V01,Year 0,CL02,1,174.59
A00005683,V01,Year 0,CL01,1,491.9
A00005689,V01,Year 0,CL01,1,293.96
A00005689,V01,Year 0,CL02,1,4212.3
A00005699,V01,Year 0,CL01,1,768.5
A00005701,V01,Year 0,CL01,1,91.58
A00005701,V01,Year 0,CL02,1,247.98
A00005703,V01,Year 0,CL01,1,1693
A00005713,V01,Year 0,CL01,1,985.89
A00005726,V01,Year 0,CL01,1,67.64
A00005726,V01,Year 0,CL02,1,948.25
A00005739,V01,Year 0,CL01,1,605.96
A00005739,V01,Year 0,CL02,1,278.65
A00005744,V01,Year 0,CL01,1,106.14
A00005745,V01,Year 0,CL01,1,438.53
A00005748,V01,Year 0,CL01,1,432.37
A00005750,V01,Year 0,CL01,1,505.55
A00005751,V01,Year 0,CL01,1,99.87
A00005758,V01,Year 0,CL01,1,685.31
A00005766,V01,Year 0,CL01,1,1010.41
A00005768,V01,Year 0,CL01,1,-83.12
A00005779,V01,Year 0,CL01,1,506.3
A00005804,V01,Year 0,CL01,1,456.4
A00005806,V01,Year 0,CL01,1,904.34
A00005813,V01,Year 0,CL01,1,110.98
A00005834,V01,Year 0,CL01,1,2013.83
A00005834,V01,Year 0,CL02,1,0
A00005851,V01,Year 0,CL01,1,702.9
A00005866,V02,Year 0,CL01,1,1864.53
A00005874,V01,Year 0,CL01,1,-561.16
A00005884,V01,Year 0,CL01,1,119.44
A00005886,V01,Year 0,CL01,1,1956.65
A00005894,V01,Year 0,CL01,1,130.11
A00005894,V01,Year 0,CL02,1,1473.44
A00005901,V02,Year 0,CL01,1,58.6
A00005904,V01,Year 0,CL01,1,1236
A00005907,V01,Year 0,CL01,1,871.89
A00005921,V01,Year 0,CL01,1,0
A00005921,V02,Year 0,CL01,1,274.74
A00005921,V02,Year 0,CL02,1,236.32
A00005922,V01,Year 0,CL01,1,2453.28
A00005924,V02,Year 0,CL01,1,368.6
A00005924,V02,Year 0,CL02,1,141.8
A00005927,V01,Year 0,CL01,1,-663.93
A00005930,V02,Year 0,CL01,1,-349.09
A00005936,V01,Year 0,CL01,1,441.8
A00005941,V01,Year 0,CL01,1,773.35
A00005946,V01,Year 0,CL01,1,-458.25
A00005946,V01,Year 0,CL02,1,390.54
A00005947,V01,Year 0,CL01,1,508.68
A00005949,V01,Year 0,CL01,1,959.75
A00005954,V01,Year 0,CL01,1,1236
A00005955,V01,Year 0,CL01,1,1236
A00005963,V01,Year 0,CL01,1,3699.34
A00005974,V01,Year 0,CL01,1,1084.69
A00005984,V01,Year 0,CL01,1,-215.94
A00005992,V01,Year 0,CL01,1,5947.65
A00005992,V01,Year 0,CL02,1,495.58
A00005996,V01,Year 0,CL01,1,228.13
A00005996,V01,Year 0,CL02,1,479.89
A00006002,V01,Year 0,CL01,1,297.4
A00006011,V01,Year 0,CL01,1,594.32
A00006013,V01,Year 0,CL01,1,77.71
A00006021,V01,Year 0,CL01,1,96.94
A00006023,V01,Year 0,CL01,1,2401.25
A00006028,V01,Year 0,CL01,1,431.12
A00006033,V01,Year 0,CL01,1,666.24
A00006045,V03,Year 0,CL01,1,1119.57
A00006048,V01,Year 0,CL01,1,106.14
A00006050,V01,Year 0,CL01,1,1293.41
A00006051,V01,Year 0,CL01,1,122.36
A00006051,V01,Year 0,CL02,1,347.5
A00006056,V01,Year 0,CL01,1,2683.76
A00006062,V01,Year 0,CL01,1,230.88
A00006063,V01,Year 0,CL01,1,286.86
A00006065,V01,Year 0,CL01,1,-66.54
A00006070,V01,Year 0,CL01,1,2398.44
A00006075,V01,Year 0,CL01,1,230.28
A00006079,V01,Year 0,CL01,1,99.31
A00006092,V01,Year 0,CL01,1,97.44
A00006095,V02,Year 0,CL01,1,1236
A00006098,V01,Year 0,CL01,1,480.13
A00006105,V01,Year 0,CL01,1,-647.67
A00006114,V01,Year 0,CL01,1,3766.82
A00006116,V01,Year 0,CL01,1,296.56
A00006118,V01,Year 0,CL01,1,3200.17
A00006119,V01,Year 0,CL01,1,-654.21
A00006120,V02,Year 0,CL01,1,2912.38
A00006127,V01,Year 0,CL01,1,82.32
A00006130,V01,Year 0,CL01,1,0
A00006153,V01,Year 0,CL01,1,-109.15
A00006161,V01,Year 0,CL01,1,247.68
A00006165,V01,Year 0,CL01,1,967.06
A00006166,V01,Year 0,CL01,1,532.63
A00006169,V01,Year 0,CL01,1,332.84
A00006172,V01,Year 0,CL01,1,-756.48
A00006179,V01,Year 0,CL01,1,385.65
A00006191,V01,Year 0,CL01,1,0
A00006191,V01,Year 0,CL02,1,882.81
A00006192,V02,Year 0,CL01,1,246.01
A00006209,V01,Year 0,CL01,1,80.85
A00006221,V01,Year 0,CL01,1,122.65
A00006246,V01,Year 0,CL01,1,5341.74
A00006252,V01,Year 0,CL01,1,482.45
A00006253,V01,Year 0,CL01,1,399.69
A00006257,V01,Year 0,CL01,1,4739.32
A00006257,V01,Year 0,CL02,1,220.18
A00006257,V01,Year 0,CL03,1,298.67
A00006268,V02,Year 0,CL01,1,1010.41
A00006276,V01,Year 0,CL01,1,516.66
A00006278,V01,Year 0,CL01,1,253.7
A00006286,V01,Year 0,CL01,1,1193.52
A00006288,V01,Year 0,CL01,1,2847.88
A00006290,V01,Year 0,CL01,1,30
A00006291,V02,Year 0,CL01,1,1183.99
A00006291,V02,Year 0,CL02,1,2220.39
A00006299,V01,Year 0,CL01,1,109.73
A00006307,V02,Year 0,CL01,1,742.69
A00006313,V01,Year 0,CL01,1,1236
A00006326,V01,Year 0,CL01,1,-155.22
A00006335,V01,Year 0,CL01,1,3584.26
A00006348,V02,Year 0,CL01,1,-673.23
A00006352,V01,Year 0,CL01,1,1334.07
A00006352,V01,Year 0,CL02,1,-431.41
A00006359,V01,Year 0,CL01,1,106.14
A00006362,V01,Year 0,CL01,1,398.41
A00006363,V01,Year 0,CL01,1,308.05
A00006369,V01,Year 0,CL01,1,1444.77
A00006383,V01,Year 0,CL01,1,384.88
A00006395,V01,Year 0,CL01,1,-586.19
A00006405,V01,Year 0,CL01,1,323.27
A00006414,V01,Year 0,CL01,1,106.04
A00006431,V01,Year 0,CL01,1,381.88
A00006441,V01,Year 0,CL01,1,2407.92
A00006448,V01,Year 0,CL01,1,1236
A00006455,V01,Year 0,CL01,1,394.52
A00006455,V01,Year 0,CL02,1,388.93
A00006460,V01,Year 0,CL01,1,75.88
A00006475,V01,Year 0,CL01,1,194.3
A00006531,V01,Year 0,CL01,1,130.11
A00006533,V01,Year 0,CL01,1,2683.76
A00006538,V01,Year 0,CL01,1,382.98
A00006551,V01,Year 0,CL01,1,156.08
A00006566,V01,Year 0,CL01,1,954.07
A00006572,V01,Year 0,CL01,1,2704.25
A00006582,V01,Year 0,CL01,1,1003.55
A00006613,V01,Year 0,CL01,1,262.3
A00006622,V01,Year 0,CL01,1,-360.11
A00006625,V01,Year 0,CL01,1,1152.5
A00006630,V01,Year 0,CL01,1,359.84
A00006631,V01,Year 0,CL01,1,573.95
A00006631,V02,Year 0,CL01,1,434.53
A00006637,V01,Year 0,CL01,1,1240.89
A00006643,V01,Year 0,CL01,1,1236
A00006648,V01,Year 0,CL01,1,-711.12
A00006651,V01,Year 0,CL01,1,0
A00006655,V01,Year 0,CL01,1,3861.26
A00006656,V01,Year 0,CL01,1,772.71
A00006657,V01,Year 0,CL01,1,423.66
A00006668,V01,Year 0,CL01,1,240.23
A00006671,V02,Year 0,CL01,1,-185.88
A00006672,V01,Year 0,CL01,1,-737.15
A00006701,V01,Year 0,CL01,1,1303.01
A00006705,V01,Year 0,CL01,1,850.91
A00006705,V01,Year 0,CL02,1,-418.72
A00006705,V01,Year 0,CL03,1,618
A00006710,V01,Year 0,CL01,1,490.83
A00006721,V01,Year 0,CL01,1,-501.77
A00006723,V01,Year 0,CL01,1,417.81
A00006724,V01,Year 0,CL01,1,1795.3
A00006736,V01,Year 0,CL01,1,269.15
A00006739,V01,Year 0,CL01,1,2260.92
A00006744,V02,Year 0,CL01,1,1293.18
A00006747,V01,Year 0,CL01,1,85.93
A00006751,V01,Year 0,CL01,1,1902.38
A00006751,V01,Year 0,CL02,1,946.95
A00006758,V01,Year 0,CL01,1,1337.09
A00006762,V01,Year 0,CL01,1,83.04
A00006768,V01,Year 0,CL01,1,220.74
A00006768,V01,Year 0,CL02,1,567.96
A00006773,V01,Year 0,CL01,1,106.14
A00006776,V01,Year 0,CL01,1,1010.41
A00006779,V01,Year 0,CL01,1,1236
A00006779,V01,Year 0,CL02,1,449.12
A00006780,V01,Year 0,CL01,1,246.76
A00006780,V01,Year 0,CL02,1,2307.59
A00006783,V01,Year 0,CL01,1,677.51
A00006789,V01,Year 0,CL01,1,-644.86
A00006791,V01,Year 0,CL01,1,2683.76
A00006795,V01,Year 0,CL01,1,388.43
A00006805,V01,Year 0,CL01,1,1337.62
A00006805,V01,Year 0,CL02,1,1011.05
A00006809,V01,Year 0,CL01,1,106.14
A00006843,V01,Year 0,CL01,1,1524.92
A00006848,V01,Year 0,CL01,1,1236
A00006856,V01,Year 0,CL01,1,234.55
A00006860,V01,Year 0,CL01,1,407.29
A00006860,V01,Year 0,CL02,1,6061.16
A00006881,V01,Year 0,CL01,1,614.54
A00006885,V01,Year 0,CL01,1,295.13
A00006890,V01,Year 0,CL01,1,1236
A00006890,V01,Year 0,CL02,1,516.31
A00006894,V01,Year 0,CL01,1,4933.05
A00006899,V01,Year 0,CL01,1,224.62
A00006911,V02,Year 0,CL01,1,-736.86
A00006911,V02,Year 0,CL02,1,206.55
A00006911,V02,Year 0,CL03,1,1464.26
A00006922,V01,Year 0,CL01,1,2145.86
A00006925,V01,Year 0,CL01,1,262.95
A00006926,V01,Year 0,CL01,1,539.21
A00006933,V01,Year 0,CL01,1,562.85
A00006934,V01,Year 0,CL01,1,597.09
A00006935,V01,Year 0,CL01,1,1236
A00006941,V01,Year 0,CL01,1,1236
A00006941,V01,Year 0,CL02,1,1010.41
A00006944,V01,Year 0,CL01,1,2850.73
A00006946,V02,Year 0,CL01,1,299.76
A00006947,V01,Year 0,CL01,1,866.77
A00006948,V01,Year 0,CL01,1,1515.11
A00006954,V01,Year 0,CL01,1,-740.56
A00006955,V01,Year 0,CL01,1,111.31
A00006960,V02,Year 0,CL01,1,-582.97
A00006975,V01,Year 0,CL01,1,0
A00006978,V01,Year 0,CL01,1,281.36
A00007019,V01,Year 0,CL01,1,1657.14
A00007020,V01,Year 0,CL01,1,117.5
A00007020,V01,Year 0,CL02,1,1010.41
A00007027,V02,Year 0,CL01,1,-916.23
A00007034,V01,Year 0,CL01,1,1236
A00007035,V01,Year 0,CL01,1,1010.41
A00007039,V01,Year 0,CL01,1,-4.15
A00007044,V02,Year 0,CL01,1,618
A00007046,V01,Year 0,CL01,1,494.66
A00007049,V01,Year 0,CL01,1,247.14
A00007052,V01,Year 0,CL01,1,618
A00007052,V01,Year 0,CL02,1,1623.8
A00007053,V02,Year 0,CL01,1,1236
A00007054,V01,Year 0,CL01,1,-551.12
A00007059,V01,Year 0,CL01,1,1442.87
A00007065,V01,Year 0,CL01,1,2726.25
A00007074,V01,Year 0,CL01,1,484.65
A00007077,V01,Year 0,CL01,1,106.14
A00007084,V01,Year 0,CL01,1,135.53
A00007090,V01,Year 0,CL01,1,1082.83
A00007090,V01,Year 0,CL02,1,835.07
A00007096,V01,Year 0,CL01,1,1442.87
A00007102,V01,Year 0,CL01,1,75.17
A00007112,V01,Year 0,CL01,1,2550.02
A00007112,V01,Year 0,CL02,1,-267.51
A00007119,V01,Year 0,CL01,1,1236
A00007119,V01,Year 0,CL02,1,1148.54
A00007122,V01,Year 0,CL01,1,4363.05
A00007123,V01,Year 0,CL01,1,5010.08
A00007129,V01,Year 0,CL01,1,56.19
A00007145,V02,Year 0,CL01,1,530.55
A00007150,V01,Year 0,CL01,1,711.34
A00007151,V01,Year 0,CL01,1,0
A00007153,V01,Year 0,CL01,1,549.04
A00007160,V01,Year 0,CL01,1,372.19
A00007163,V01,Year 0,CL01,1,665.94
A00007164,V01,Year 0,CL01,1,1694.38
A00007179,V01,Year 0,CL01,1,609.69
A00007186,V01,Year 0,CL01,1,-223.15
A00007187,V01,Year 0,CL01,1,-416.83
A00007187,V01,Year 0,CL02,1,2671.98
A00007203,V01,Year 0,CL01,1,3766.82
A00007216,V01,Year 0,CL01,1,56.19
A00007222,V01,Year 0,CL01,1,681.21
A00007241,V01,Year 0,CL01,1,632.22
A00007242,V01,Year 0,CL01,1,1126.93
A00007243,V01,Year 0,CL01,1,1890.22
A00007244,V01,Year 0,CL01,1,1663.56
A00007245,V01,Year 0,CL01,1,711.78
A00007251,V01,Year 0,CL01,1,493.45
A00007260,V01,Year 0,CL01,1,411.41
A00007271,V01,Year 0,CL01,1,106.14
A00007275,V01,Year 0,CL01,1,712.88
A00007280,V01,Year 0,CL01,1,1030.52
A00007303,V01,Year 0,CL01,1,651.72
A00007306,V01,Year 0,CL01,1,62.25
A00007309,V01,Year 0,CL01,1,364.19
A00007319,V01,Year 0,CL01,1,357.38
A00007321,V01,Year 0,CL01,1,321.55
A00007326,V01,Year 0,CL01,1,1512.19
A00007331,V01,Year 0,CL01,1,-832.95
A00007348,V01,Year 0,CL01,1,725.08
A00007354,V01,Year 0,CL01,1,107.38
A00007355,V01,Year 0,CL01,1,2985.64
A00007357,V01,Year 0,CL01,1,-514.29
A00007362,V01,Year 0,CL01,1,1492.07
A00007372,V01,Year 0,CL01,1,0
A00007381,V01,Year 0,CL01,1,827.9
A00007392,V01,Year 0,CL01,1,881.26
A00007409,V01,Year 0,CL01,1,1639.97
A00007420,V02,Year 0,CL01,1,165.95
